student_id,screen_time_log,trigger_event,emotion_journal,app_category_usage,parent_warning_ignored,used_focus_mode,screen_breaks_taken,reward_unlocked
6744a366-5d53-466e-b609-cc548f3b9fd5,"[55, 11, 45, 59, 58, 15, 39, 51, 18, 1, 53, 29, 51, 50, 54, 4, 48, 3, 36, 54, 49, 51, 51, 49, 37, 8, 2, 7, 14, 35, 11, 56, 51, 35, 27, 46, 54, 52, 16, 11, 40, 40, 4, 36, 18, 32, 10, 18, 16, 26, 12, 46, 18, 11, 3, 8, 18, 32, 3, 42, 45, 56, 37, 56, 18, 29, 34, 56, 56, 38, 24, 12, 38, 57, 49, 17, 16, 12, 31, 49, 15, 46, 22, 4, 12, 23, 8, 34, 53, 36, 36, 19, 3, 13, 23, 41, 11, 51, 25, 7, 5, 54, 52, 23, 25, 46, 52, 52, 56, 19, 29, 25, 49, 52, 15, 21, 33, 5, 46, 50, 39, 25, 22, 15, 53, 50, 7, 35, 29, 12, 2, 59, 38, 7, 9, 31, 13, 0, 39, 20, 45, 15, 31, 21, 4, 18, 56, 43, 37, 43, 34, 37, 53, 42, 21, 58, 22, 12, 26, 59, 28, 31, 15, 58, 34, 31, 39, 30]",Sibling conflict,Excited for the weekend.,"{'Entertainment': 167, 'Education': 67, 'Social Media': 34, 'Others': 54}",True,False,3,False
125a2c9e-ab80-4e99-a00b-59c566aa92ef,"[23, 8, 17, 34, 28, 19, 23, 40, 9, 38, 7, 24, 37, 3, 50, 9, 21, 12, 50, 54, 28, 34, 58, 46, 37, 11, 16, 45, 16, 1, 56, 46, 17, 10, 1, 24, 14, 56, 39, 5, 19, 15, 7, 47, 52, 43, 22, 21, 56, 37, 45, 6, 51, 5, 29, 46, 2, 10, 44, 49, 58, 1, 22, 35, 30, 31, 55, 7, 51, 16, 18, 6, 57, 23, 13, 45, 29, 3, 50, 3, 55, 6, 20, 54, 17, 35, 4, 11, 10, 60, 4, 4, 43, 16, 5, 23, 13, 17, 52, 42, 14, 48, 51, 46, 60, 45, 28, 17, 59, 15, 9, 40, 37, 19, 14, 58, 48, 10, 20, 10, 59, 6, 22, 19, 4, 37, 9, 46, 52, 56, 24, 7, 35, 11, 60, 21, 9, 22, 10, 56, 31, 10, 22, 42, 44, 51, 49, 55, 25, 22, 16, 58, 58, 58, 59, 17, 2, 0, 18, 32, 16, 11, 42, 5, 19, 50, 41, 35]",Fight with friend,I am happy today!,"{'Entertainment': 112, 'Education': 64, 'Social Media': 92, 'Others': 44}",False,False,1,True
fee213a1-4b86-4231-9d86-38e671c250ec,"[60, 28, 55, 33, 35, 32, 29, 43, 7, 8, 44, 27, 33, 55, 41, 0, 58, 49, 50, 11, 43, 13, 59, 53, 10, 34, 54, 12, 7, 40, 43, 36, 59, 56, 14, 29, 10, 58, 4, 0, 29, 8, 27, 57, 11, 56, 13, 0, 3, 38, 23, 21, 37, 30, 1, 47, 6, 24, 6, 12, 9, 26, 23, 23, 28, 6, 51, 37, 9, 27, 56, 24, 54, 9, 8, 35, 28, 31, 51, 33, 15, 46, 59, 15, 15, 53, 30, 59, 58, 17, 54, 48, 54, 22, 29, 15, 12, 3, 2, 16, 38, 10, 31, 31, 32, 22, 16, 13, 23, 25, 33, 42, 0, 48, 27, 0, 5, 5, 16, 10, 26, 56, 59, 50, 33, 25, 28, 19, 50, 14, 19, 11, 23, 45, 28, 28, 50, 21, 53, 51, 6, 20, 56, 16, 43, 22, 37, 12, 40, 35, 33, 0, 57, 23, 56, 41, 9, 31, 2, 49, 13, 7, 32, 60, 15, 19, 5, 57]",Exam,Excited for the weekend.,"{'Entertainment': 21, 'Education': 123, 'Social Media': 156, 'Others': 158}",True,False,1,True
14c244c9-9993-4f9a-80cb-b61791969364,"[5, 49, 13, 29, 46, 1, 47, 56, 6, 15, 14, 20, 28, 14, 43, 8, 27, 58, 13, 59, 12, 28, 12, 34, 40, 38, 43, 55, 13, 16, 2, 23, 47, 48, 30, 39, 23, 6, 15, 11, 7, 31, 14, 30, 9, 35, 59, 4, 25, 59, 3, 45, 24, 11, 57, 26, 45, 14, 44, 14, 2, 14, 14, 32, 16, 16, 27, 14, 11, 43, 2, 8, 39, 32, 20, 50, 7, 19, 17, 17, 35, 52, 0, 15, 39, 14, 16, 34, 60, 28, 30, 6, 57, 2, 44, 43, 52, 19, 9, 4, 52, 32, 55, 55, 0, 47, 3, 18, 56, 12, 57, 2, 54, 28, 40, 29, 33, 18, 17, 32, 52, 15, 6, 42, 14, 58, 39, 51, 38, 18, 37, 34, 8, 30, 14, 44, 37, 29, 17, 4, 17, 59, 60, 58, 16, 40, 42, 26, 26, 15, 42, 1, 31, 38, 11, 41, 27, 3, 10, 54, 53, 51, 48, 45, 0, 11, 14, 54]",Boredom,Excited for the weekend.,"{'Entertainment': 163, 'Education': 103, 'Social Media': 85, 'Others': 165}",True,True,0,True
1c5903cd-cbf2-434f-80a9-f976e7b64686,"[24, 4, 24, 34, 9, 53, 49, 46, 4, 11, 38, 34, 35, 58, 16, 58, 5, 15, 29, 11, 10, 59, 36, 24, 21, 23, 50, 0, 10, 14, 42, 26, 52, 29, 30, 41, 7, 15, 48, 49, 44, 8, 41, 50, 44, 38, 0, 14, 36, 40, 40, 31, 17, 38, 32, 56, 51, 40, 35, 47, 18, 48, 45, 7, 5, 27, 30, 1, 42, 12, 48, 18, 0, 11, 10, 54, 34, 6, 38, 43, 41, 47, 10, 43, 34, 30, 48, 12, 45, 56, 45, 37, 20, 42, 28, 33, 27, 0, 48, 17, 43, 43, 13, 49, 33, 30, 48, 16, 41, 21, 44, 22, 4, 28, 35, 42, 22, 44, 11, 55, 11, 43, 16, 17, 31, 13, 21, 58, 35, 24, 57, 7, 20, 7, 17, 8, 48, 9, 51, 40, 60, 22, 54, 38, 29, 32, 34, 52, 0, 6, 27, 8, 17, 24, 10, 2, 23, 8, 13, 34, 5, 29, 43, 48, 53, 20, 9, 48]",Fight with friend,I feel stressed after the test.,"{'Entertainment': 136, 'Education': 59, 'Social Media': 77, 'Others': 120}",False,False,4,True
69b1c1b2-0ec5-4e2b-9bf8-6f12635b4ab7,"[18, 42, 42, 6, 13, 45, 40, 43, 48, 1, 6, 51, 46, 53, 7, 53, 56, 50, 44, 28, 2, 45, 60, 58, 29, 47, 59, 46, 45, 20, 23, 35, 10, 8, 28, 18, 23, 27, 28, 10, 43, 45, 55, 42, 44, 31, 37, 58, 18, 54, 26, 7, 52, 20, 52, 38, 18, 26, 34, 5, 37, 0, 10, 2, 41, 37, 46, 4, 31, 50, 24, 33, 7, 35, 30, 3, 52, 56, 46, 31, 9, 29, 59, 9, 40, 4, 30, 59, 43, 33, 31, 41, 55, 36, 4, 47, 31, 32, 27, 3, 6, 45, 36, 31, 13, 22, 20, 1, 5, 34, 42, 15, 24, 30, 25, 8, 33, 32, 43, 56, 12, 11, 55, 57, 53, 57, 45, 22, 60, 1, 51, 56, 16, 9, 49, 18, 13, 20, 10, 51, 28, 41, 13, 27, 54, 14, 45, 27, 56, 42, 57, 17, 46, 4, 48, 56, 58, 45, 38, 37, 9, 5, 39, 5, 34, 50, 14, 46]",Fight with friend,I feel stressed after the test.,"{'Entertainment': 176, 'Education': 141, 'Social Media': 60, 'Others': 86}",True,True,0,True
d6e57049-ffde-407f-adb6-8ebc004bb2c3,"[10, 60, 32, 5, 9, 13, 1, 40, 28, 55, 50, 34, 49, 45, 21, 42, 1, 60, 59, 45, 60, 2, 52, 13, 34, 12, 29, 35, 39, 42, 28, 11, 3, 43, 14, 56, 40, 14, 43, 13, 38, 10, 56, 42, 49, 43, 11, 8, 8, 2, 40, 28, 50, 36, 24, 2, 34, 1, 43, 12, 40, 44, 44, 37, 3, 52, 24, 8, 53, 36, 52, 27, 47, 6, 8, 6, 44, 22, 57, 34, 23, 44, 54, 32, 43, 54, 28, 47, 32, 55, 26, 14, 30, 35, 21, 2, 26, 33, 28, 51, 38, 30, 30, 18, 2, 19, 41, 23, 42, 55, 21, 10, 0, 9, 25, 52, 29, 50, 39, 18, 58, 36, 16, 41, 23, 5, 0, 16, 11, 46, 51, 33, 1, 7, 0, 24, 47, 18, 44, 42, 0, 60, 17, 24, 17, 37, 40, 4, 31, 9, 49, 2, 37, 55, 15, 29, 14, 9, 14, 36, 48, 15, 28, 11, 18, 37, 39, 28]",Sibling conflict,Feeling sad because I argued with my friend.,"{'Entertainment': 138, 'Education': 158, 'Social Media': 138, 'Others': 25}",False,False,3,False
63e99fdd-baa6-4d83-853a-7b75b55ad65d,"[40, 41, 31, 35, 42, 0, 33, 21, 14, 30, 56, 12, 30, 59, 18, 3, 12, 23, 50, 36, 45, 53, 42, 31, 53, 59, 49, 23, 43, 8, 36, 28, 30, 38, 25, 13, 11, 5, 5, 10, 7, 10, 56, 43, 43, 54, 23, 26, 60, 44, 3, 25, 23, 3, 35, 14, 8, 45, 50, 16, 26, 53, 20, 34, 47, 47, 15, 55, 40, 18, 45, 44, 34, 14, 47, 48, 0, 38, 31, 18, 51, 26, 51, 8, 41, 11, 10, 46, 42, 15, 15, 6, 26, 32, 18, 53, 20, 24, 25, 40, 54, 23, 32, 54, 10, 57, 50, 39, 32, 45, 37, 35, 27, 0, 34, 10, 15, 22, 25, 12, 42, 31, 49, 43, 47, 32, 10, 60, 51, 40, 24, 8, 32, 56, 12, 20, 4, 16, 41, 48, 43, 43, 47, 39, 7, 38, 8, 42, 56, 11, 25, 26, 41, 21, 59, 8, 46, 20, 54, 19, 11, 1, 21, 14, 56, 17, 53, 42]",Boredom,Angry at my sibling.,"{'Entertainment': 126, 'Education': 115, 'Social Media': 39, 'Others': 103}",True,False,0,False
dfe672b8-33c0-4f7a-80a0-d84ea05146d6,"[46, 50, 31, 41, 51, 8, 21, 37, 22, 42, 59, 19, 59, 9, 24, 30, 6, 4, 28, 20, 55, 40, 51, 48, 12, 19, 52, 2, 5, 56, 40, 31, 28, 6, 39, 51, 37, 36, 46, 46, 34, 26, 28, 4, 30, 5, 6, 11, 3, 17, 19, 56, 25, 19, 14, 29, 43, 34, 59, 44, 41, 56, 46, 31, 36, 48, 53, 55, 4, 21, 4, 17, 0, 7, 21, 37, 7, 34, 50, 45, 53, 14, 18, 29, 44, 53, 31, 50, 47, 21, 11, 38, 15, 22, 9, 49, 50, 8, 34, 33, 21, 11, 22, 5, 50, 35, 56, 30, 40, 11, 54, 57, 40, 57, 27, 32, 4, 40, 12, 10, 31, 16, 12, 25, 51, 58, 47, 19, 45, 17, 43, 58, 2, 47, 20, 6, 21, 47, 29, 7, 16, 38, 53, 46, 4, 1, 9, 44, 9, 40, 19, 14, 4, 17, 7, 12, 31, 7, 35, 26, 54, 33, 44, 2, 2, 48, 7, 48]",Parental warning,I feel stressed after the test.,"{'Entertainment': 105, 'Education': 169, 'Social Media': 161, 'Others': 53}",True,True,2,True
0cdef141-656b-4d53-a70c-d4ed874f3db4,"[14, 27, 26, 46, 12, 19, 21, 4, 54, 1, 20, 26, 50, 6, 60, 5, 44, 33, 52, 47, 10, 30, 41, 25, 3, 25, 50, 18, 52, 9, 21, 9, 23, 27, 52, 51, 34, 59, 48, 36, 24, 49, 4, 22, 1, 37, 32, 1, 38, 52, 50, 20, 45, 60, 17, 21, 27, 37, 4, 30, 13, 55, 37, 23, 45, 6, 22, 28, 13, 10, 24, 41, 14, 48, 42, 26, 40, 39, 11, 41, 48, 60, 43, 11, 42, 15, 1, 41, 55, 47, 55, 22, 25, 50, 32, 32, 45, 9, 9, 54, 8, 22, 35, 59, 46, 25, 7, 37, 6, 13, 25, 29, 54, 27, 54, 32, 60, 1, 17, 36, 56, 23, 60, 44, 41, 22, 56, 49, 3, 31, 53, 23, 11, 14, 27, 3, 34, 44, 34, 59, 29, 38, 13, 28, 36, 8, 25, 9, 35, 20, 19, 32, 50, 15, 54, 16, 34, 23, 29, 21, 36, 0, 21, 16, 24, 55, 22, 2]",Fight with friend,I feel stressed after the test.,"{'Entertainment': 86, 'Education': 130, 'Social Media': 65, 'Others': 19}",True,False,1,False
73009fc6-06dc-4d76-99b6-5cb6b5bb78b3,"[53, 14, 44, 31, 0, 5, 8, 53, 60, 32, 21, 57, 45, 8, 56, 18, 35, 54, 57, 4, 34, 22, 38, 40, 56, 8, 55, 51, 57, 2, 21, 3, 59, 28, 54, 24, 42, 45, 20, 53, 32, 12, 42, 42, 51, 45, 9, 28, 27, 56, 48, 24, 7, 6, 20, 14, 29, 13, 17, 56, 34, 44, 11, 52, 11, 2, 18, 3, 9, 25, 0, 14, 53, 54, 0, 35, 41, 51, 45, 44, 27, 31, 42, 15, 41, 13, 13, 53, 53, 41, 16, 27, 32, 4, 18, 19, 60, 51, 51, 15, 41, 1, 38, 37, 45, 12, 49, 31, 27, 18, 49, 25, 10, 37, 2, 19, 46, 5, 18, 3, 30, 13, 55, 49, 50, 49, 14, 41, 57, 53, 50, 32, 45, 53, 40, 34, 46, 58, 5, 13, 10, 7, 57, 14, 59, 32, 45, 17, 54, 1, 25, 15, 13, 13, 33, 15, 57, 52, 9, 47, 49, 51, 19, 10, 46, 19, 37, 53]",Boredom,I am happy today!,"{'Entertainment': 51, 'Education': 154, 'Social Media': 137, 'Others': 24}",False,False,2,True
dad9bea8-b662-48a6-bd8e-1d87bd15c9d4,"[51, 53, 8, 42, 36, 59, 31, 41, 44, 32, 42, 3, 54, 36, 32, 18, 1, 28, 22, 11, 11, 58, 28, 30, 53, 17, 60, 42, 1, 57, 54, 24, 35, 42, 25, 28, 16, 13, 36, 54, 52, 15, 33, 27, 53, 41, 3, 14, 25, 27, 20, 16, 46, 43, 35, 7, 16, 37, 10, 39, 35, 19, 0, 11, 12, 58, 7, 17, 42, 38, 24, 32, 53, 28, 18, 8, 5, 37, 12, 11, 53, 43, 3, 30, 55, 6, 22, 8, 14, 45, 3, 20, 50, 48, 54, 51, 60, 11, 60, 2, 29, 24, 59, 15, 34, 45, 1, 43, 60, 38, 12, 8, 18, 44, 31, 51, 32, 4, 43, 40, 39, 26, 46, 48, 42, 48, 3, 42, 40, 2, 32, 59, 15, 11, 60, 59, 2, 55, 27, 58, 16, 51, 45, 10, 37, 53, 40, 57, 37, 2, 7, 58, 24, 40, 41, 27, 20, 50, 12, 17, 31, 54, 0, 48, 12, 13, 9, 4]",Sibling conflict,Angry at my sibling.,"{'Entertainment': 23, 'Education': 77, 'Social Media': 77, 'Others': 62}",False,True,1,False
2a53ea60-09d8-4809-9c54-517bfdb6c2f6,"[18, 57, 3, 3, 2, 30, 49, 1, 0, 52, 52, 55, 52, 7, 18, 3, 23, 4, 27, 30, 36, 11, 2, 27, 39, 14, 35, 59, 56, 48, 6, 40, 15, 0, 40, 14, 48, 33, 58, 58, 0, 9, 52, 10, 56, 46, 26, 14, 2, 3, 30, 29, 6, 5, 46, 59, 21, 20, 2, 43, 45, 42, 53, 58, 58, 13, 29, 4, 39, 4, 51, 14, 19, 20, 59, 46, 5, 23, 1, 35, 28, 35, 20, 6, 58, 36, 54, 6, 14, 17, 45, 21, 50, 13, 26, 5, 34, 58, 6, 22, 25, 51, 47, 15, 3, 5, 34, 40, 24, 45, 0, 22, 52, 57, 47, 3, 16, 45, 29, 60, 2, 17, 57, 14, 21, 5, 36, 44, 45, 53, 38, 42, 1, 37, 56, 11, 8, 31, 2, 42, 28, 42, 45, 48, 35, 28, 15, 29, 17, 55, 60, 19, 55, 12, 42, 49, 48, 33, 59, 32, 37, 51, 39, 60, 11, 15, 57, 56]",Fight with friend,I feel stressed after the test.,"{'Entertainment': 43, 'Education': 10, 'Social Media': 178, 'Others': 179}",False,True,2,True
bfc551d7-9cae-4f88-87ed-71f768b8fde3,"[19, 2, 24, 23, 49, 58, 53, 57, 46, 21, 35, 17, 49, 23, 46, 3, 21, 40, 42, 8, 51, 37, 48, 14, 1, 9, 48, 0, 4, 12, 34, 36, 52, 46, 14, 34, 45, 16, 44, 27, 55, 21, 8, 10, 58, 21, 49, 15, 32, 11, 24, 27, 46, 44, 56, 6, 42, 17, 7, 55, 33, 32, 42, 6, 1, 15, 57, 7, 17, 38, 53, 31, 11, 51, 9, 33, 7, 8, 3, 31, 9, 56, 15, 49, 2, 31, 12, 5, 25, 5, 11, 23, 48, 5, 38, 2, 12, 54, 25, 6, 18, 49, 21, 4, 51, 52, 59, 58, 0, 17, 34, 33, 23, 16, 29, 7, 0, 50, 20, 7, 13, 56, 3, 18, 24, 0, 7, 43, 30, 23, 38, 1, 16, 10, 57, 34, 8, 12, 23, 59, 50, 38, 52, 22, 35, 45, 18, 46, 23, 36, 4, 38, 45, 56, 58, 33, 10, 55, 7, 4, 43, 11, 2, 41, 38, 53, 56, 48]",Fight with friend,Feeling sad because I argued with my friend.,"{'Entertainment': 173, 'Education': 113, 'Social Media': 11, 'Others': 56}",False,True,1,False
cd06dda2-3ac4-4645-b293-62a9d1c34f99,"[51, 48, 21, 0, 6, 18, 2, 42, 7, 11, 27, 55, 12, 30, 10, 6, 48, 39, 26, 58, 26, 10, 13, 20, 6, 43, 3, 27, 10, 9, 47, 19, 59, 6, 43, 50, 1, 52, 32, 44, 48, 14, 48, 28, 34, 20, 10, 55, 56, 48, 21, 11, 43, 46, 21, 17, 12, 29, 40, 37, 44, 9, 28, 10, 46, 16, 11, 22, 16, 60, 47, 26, 11, 39, 33, 44, 8, 59, 54, 53, 14, 6, 5, 26, 0, 60, 15, 58, 53, 50, 46, 40, 33, 36, 8, 11, 27, 38, 27, 41, 17, 49, 60, 0, 60, 42, 55, 30, 50, 1, 22, 35, 23, 43, 0, 32, 28, 34, 26, 40, 6, 35, 55, 21, 22, 44, 27, 56, 5, 34, 48, 59, 52, 0, 46, 21, 17, 37, 41, 24, 36, 53, 22, 17, 48, 43, 45, 49, 16, 33, 48, 59, 31, 14, 45, 10, 50, 15, 23, 57, 20, 44, 55, 29, 20, 44, 25, 48]",Exam,I am happy today!,"{'Entertainment': 78, 'Education': 48, 'Social Media': 75, 'Others': 56}",False,True,0,False
52e18e11-24d7-405f-9205-0868c46fcc24,"[43, 49, 54, 43, 47, 28, 40, 32, 18, 21, 44, 17, 43, 39, 34, 38, 41, 12, 8, 16, 3, 0, 4, 47, 28, 0, 56, 58, 31, 59, 59, 60, 6, 15, 6, 59, 42, 10, 37, 13, 34, 33, 14, 27, 19, 23, 15, 56, 27, 28, 47, 26, 22, 58, 3, 35, 41, 6, 22, 32, 32, 37, 57, 11, 28, 22, 41, 44, 33, 29, 34, 47, 18, 60, 31, 24, 49, 1, 3, 38, 14, 33, 36, 43, 37, 49, 54, 36, 20, 42, 12, 1, 43, 53, 13, 6, 59, 31, 8, 2, 4, 1, 36, 5, 9, 11, 19, 7, 25, 53, 35, 33, 44, 17, 48, 12, 56, 49, 18, 25, 7, 25, 48, 37, 30, 50, 26, 20, 32, 17, 30, 50, 56, 9, 27, 5, 27, 46, 22, 25, 15, 22, 45, 15, 46, 3, 43, 55, 47, 40, 43, 58, 15, 9, 43, 26, 35, 32, 15, 19, 48, 25, 47, 12, 8, 35, 26, 8]",Sibling conflict,Excited for the weekend.,"{'Entertainment': 62, 'Education': 80, 'Social Media': 83, 'Others': 150}",True,True,4,False
a436c92d-0131-4dc7-b862-301d60dd6063,"[16, 11, 12, 32, 29, 32, 30, 35, 48, 32, 36, 10, 51, 15, 35, 56, 27, 10, 35, 9, 5, 45, 17, 19, 13, 41, 2, 55, 54, 13, 41, 11, 1, 14, 50, 54, 28, 42, 38, 16, 15, 38, 41, 59, 40, 29, 16, 50, 24, 9, 38, 4, 29, 8, 15, 47, 45, 14, 34, 20, 37, 7, 32, 17, 8, 30, 44, 55, 8, 39, 21, 23, 45, 7, 45, 27, 1, 58, 3, 44, 9, 18, 9, 15, 50, 35, 17, 20, 4, 11, 50, 35, 22, 27, 34, 52, 15, 10, 43, 44, 11, 1, 52, 14, 8, 8, 48, 14, 13, 42, 28, 43, 5, 33, 3, 47, 24, 30, 41, 12, 4, 18, 6, 22, 31, 56, 51, 44, 43, 1, 26, 29, 2, 17, 16, 53, 18, 24, 13, 5, 54, 0, 26, 3, 38, 34, 52, 3, 21, 16, 7, 40, 2, 33, 53, 48, 52, 8, 6, 53, 48, 2, 48, 5, 49, 56, 35, 35]",Fight with friend,I'm bored and don't know what to do.,"{'Entertainment': 140, 'Education': 137, 'Social Media': 139, 'Others': 100}",False,False,1,True
e42cb20f-b996-4a2d-828f-417cb4045d2d,"[59, 20, 5, 26, 2, 12, 12, 25, 4, 17, 45, 10, 16, 6, 40, 17, 33, 14, 44, 4, 40, 58, 3, 31, 35, 10, 34, 50, 10, 20, 48, 25, 24, 42, 24, 50, 58, 21, 14, 56, 28, 35, 57, 2, 34, 7, 50, 52, 30, 16, 0, 26, 37, 29, 41, 36, 51, 22, 32, 47, 42, 1, 15, 11, 60, 13, 21, 7, 50, 8, 53, 27, 36, 29, 31, 27, 34, 24, 19, 5, 41, 2, 56, 9, 36, 37, 36, 58, 2, 6, 49, 60, 26, 30, 51, 42, 25, 50, 9, 10, 34, 41, 22, 48, 23, 51, 53, 9, 50, 17, 19, 59, 19, 60, 43, 25, 3, 4, 13, 48, 39, 41, 58, 12, 2, 44, 22, 11, 2, 49, 48, 48, 22, 39, 9, 57, 15, 43, 28, 4, 39, 26, 34, 3, 34, 58, 0, 56, 53, 53, 46, 38, 60, 58, 60, 44, 45, 51, 22, 5, 59, 6, 39, 57, 32, 34, 42, 52]",None,I am happy today!,"{'Entertainment': 57, 'Education': 127, 'Social Media': 60, 'Others': 113}",False,False,1,False
ef9863fe-dce1-4683-87ff-a20778744338,"[13, 44, 19, 26, 12, 47, 5, 27, 39, 1, 15, 8, 8, 47, 35, 30, 29, 12, 34, 19, 2, 30, 33, 8, 4, 24, 4, 57, 38, 36, 46, 28, 5, 49, 41, 26, 10, 57, 4, 44, 13, 57, 12, 24, 7, 52, 58, 60, 2, 20, 32, 21, 36, 29, 30, 18, 0, 18, 39, 43, 24, 9, 25, 20, 51, 8, 59, 47, 0, 7, 49, 45, 58, 52, 33, 10, 25, 37, 5, 27, 34, 27, 6, 45, 60, 32, 4, 37, 1, 54, 34, 35, 2, 15, 28, 48, 32, 3, 37, 32, 46, 6, 18, 57, 2, 52, 38, 39, 55, 12, 41, 54, 34, 42, 20, 43, 4, 13, 45, 32, 27, 4, 13, 54, 56, 27, 47, 11, 15, 5, 36, 40, 13, 9, 55, 20, 50, 58, 53, 44, 46, 10, 18, 56, 51, 58, 54, 10, 0, 11, 27, 9, 23, 37, 10, 25, 19, 55, 19, 21, 39, 8, 0, 17, 20, 7, 26, 3]",Exam,Feeling sad because I argued with my friend.,"{'Entertainment': 121, 'Education': 21, 'Social Media': 68, 'Others': 21}",True,True,0,True
1c6d36b4-b187-4e8a-9369-b2ef966b6e84,"[36, 10, 33, 30, 49, 25, 47, 13, 1, 8, 6, 54, 38, 60, 13, 25, 58, 56, 48, 54, 3, 41, 23, 21, 9, 21, 4, 36, 35, 51, 39, 33, 54, 49, 7, 26, 1, 54, 57, 54, 54, 49, 53, 2, 12, 15, 28, 25, 46, 22, 30, 46, 28, 14, 51, 1, 5, 43, 46, 13, 9, 48, 54, 4, 53, 48, 21, 28, 43, 23, 48, 58, 10, 53, 19, 51, 23, 14, 0, 29, 44, 32, 44, 44, 40, 47, 12, 17, 45, 44, 43, 41, 54, 28, 20, 15, 28, 17, 50, 49, 12, 39, 38, 0, 27, 18, 48, 39, 6, 27, 38, 21, 29, 59, 24, 27, 8, 30, 33, 28, 18, 37, 6, 44, 10, 54, 14, 52, 11, 43, 4, 40, 12, 47, 12, 14, 37, 47, 50, 29, 1, 28, 7, 43, 35, 54, 27, 14, 0, 53, 28, 4, 7, 10, 32, 20, 53, 25, 9, 51, 38, 22, 38, 34, 28, 28, 2, 20]",None,I'm bored and don't know what to do.,"{'Entertainment': 31, 'Education': 102, 'Social Media': 158, 'Others': 137}",False,True,1,True
0ebccbfc-01d4-4c9f-8c59-e7ceb0420e18,"[38, 18, 59, 48, 24, 24, 57, 15, 54, 56, 12, 9, 18, 41, 15, 36, 55, 47, 42, 37, 13, 42, 16, 6, 6, 49, 25, 2, 40, 26, 44, 7, 15, 35, 47, 32, 35, 5, 4, 49, 4, 21, 5, 18, 44, 39, 13, 21, 44, 39, 59, 17, 17, 37, 59, 54, 2, 4, 59, 19, 22, 22, 23, 43, 12, 19, 28, 39, 59, 38, 23, 39, 59, 20, 44, 23, 5, 2, 10, 25, 33, 29, 54, 55, 38, 18, 41, 7, 0, 42, 26, 4, 40, 2, 47, 38, 58, 37, 55, 45, 57, 26, 56, 32, 9, 37, 7, 11, 5, 37, 54, 1, 45, 27, 44, 51, 34, 46, 17, 59, 19, 26, 24, 26, 36, 28, 22, 6, 16, 31, 11, 39, 35, 54, 59, 47, 7, 40, 51, 13, 12, 47, 59, 38, 3, 0, 6, 36, 0, 13, 25, 0, 25, 30, 8, 54, 29, 7, 55, 17, 15, 55, 17, 32, 37, 29, 17, 60]",Sibling conflict,I feel stressed after the test.,"{'Entertainment': 127, 'Education': 103, 'Social Media': 127, 'Others': 46}",True,True,4,False
b192f814-f08b-46ed-b386-fe414c93a8c9,"[27, 59, 8, 30, 56, 10, 7, 32, 28, 39, 8, 8, 24, 21, 34, 54, 51, 23, 32, 3, 32, 15, 0, 29, 48, 5, 17, 16, 29, 50, 44, 58, 2, 16, 53, 28, 10, 53, 33, 9, 33, 2, 52, 53, 35, 37, 25, 15, 34, 55, 4, 10, 18, 46, 32, 40, 39, 37, 35, 39, 0, 34, 46, 23, 20, 39, 54, 14, 31, 58, 50, 58, 5, 11, 23, 56, 44, 51, 38, 1, 2, 10, 30, 53, 36, 59, 28, 13, 46, 2, 59, 3, 15, 45, 41, 59, 49, 59, 23, 29, 42, 34, 40, 19, 51, 11, 14, 21, 10, 5, 54, 46, 38, 18, 2, 6, 2, 8, 38, 50, 47, 53, 13, 51, 28, 48, 53, 50, 29, 10, 17, 53, 14, 33, 49, 15, 41, 38, 32, 16, 3, 38, 19, 13, 10, 24, 26, 30, 10, 33, 17, 17, 43, 37, 3, 9, 13, 30, 35, 45, 10, 59, 43, 43, 29, 49, 48, 31]",None,Feeling sad because I argued with my friend.,"{'Entertainment': 171, 'Education': 47, 'Social Media': 95, 'Others': 140}",True,False,5,True
4b07b46e-41f6-46a9-b4a4-37c2f21d8cb6,"[48, 34, 20, 23, 23, 48, 1, 24, 45, 0, 51, 19, 7, 0, 29, 39, 11, 20, 11, 17, 3, 31, 5, 50, 36, 27, 53, 16, 8, 32, 23, 45, 15, 27, 37, 39, 55, 25, 50, 12, 14, 50, 39, 59, 2, 6, 40, 55, 43, 41, 24, 0, 37, 38, 56, 46, 41, 3, 56, 25, 21, 40, 53, 6, 45, 28, 15, 16, 23, 18, 46, 39, 36, 5, 23, 35, 5, 55, 30, 50, 15, 24, 54, 27, 21, 22, 42, 49, 25, 44, 51, 58, 30, 40, 41, 4, 49, 56, 33, 59, 3, 4, 12, 33, 5, 49, 32, 12, 22, 9, 15, 39, 16, 45, 8, 32, 34, 0, 46, 14, 6, 33, 54, 8, 18, 43, 57, 29, 35, 2, 21, 23, 55, 19, 50, 17, 43, 21, 46, 14, 12, 57, 8, 35, 6, 30, 22, 28, 55, 50, 47, 40, 3, 29, 28, 44, 16, 42, 38, 54, 38, 7, 24, 51, 21, 42, 31, 18]",Parental warning,I'm bored and don't know what to do.,"{'Entertainment': 76, 'Education': 81, 'Social Media': 94, 'Others': 132}",True,False,4,True
